Date,Argentina,Australia,Austria,Belgium,Bolivia,Brazil,Bulgaria,Canada,Chile,France,Germany,Hungary,Japan,Mexico,Netherlands,New Zealand,Norway,Paraguay,Peru,Poland,Russia,South Africa,Spain,Sweden,Switzerland,Ukraine,US,Uruguay
2006-01-22,83.0,121.0,840.0,119.0,234.0,166.0,1357.0,2295.0,3.0,131.0,1129.0,61.0,953.0,1310.0,34.0,8.0,40.0,262.0,201.0,55.0,793.0,313.0,1866.0,32.0,4.0,38.0,359.0,2137.0
2006-01-15,91.0,136.0,920.0,131.0,247.0,182.0,1360.0,2223.0,2.0,96.0,1113.0,60.0,658.0,1475.0,31.0,11.0,43.0,260.0,213.0,51.0,789.0,327.0,1835.0,26.0,3.0,28.0,366.0,1998.0
2006-01-08,85.0,174.0,873.0,151.0,247.0,176.0,1302.0,2356.0,2.0,106.0,1227.0,60.0,431.0,1383.0,34.0,10.0,37.0,257.0,227.0,54.0,802.0,362.0,,34.0,3.0,33.0,385.0,2098.0
2006-01-01,87.0,163.0,786.0,117.0,250.0,192.0,1120.0,2915.0,1.0,127.0,1289.0,52.0,310.0,1397.0,23.0,17.0,46.0,251.0,218.0,54.0,831.0,436.0,,23.0,3.0,42.0,404.0,2522.0
2005-12-25,82.0,,796.0,119.0,294.0,175.0,1105.0,2697.0,2.0,120.0,1212.0,57.0,258.0,1540.0,24.0,,48.0,259.0,204.0,50.0,787.0,409.0,,26.0,4.0,24.0,411.0,2915.0
2005-12-18,94.0,,786.0,121.0,305.0,172.0,1038.0,2480.0,1.0,120.0,1193.0,57.0,141.0,1472.0,26.0,,54.0,271.0,202.0,51.0,778.0,415.0,,20.0,4.0,21.0,422.0,2494.0
2005-12-11,99.0,,923.0,168.0,365.0,188.0,1036.0,2321.0,2.0,98.0,1249.0,60.0,94.0,1393.0,33.0,,58.0,291.0,241.0,49.0,819.0,357.0,,25.0,3.0,30.0,432.0,2050.0
2005-12-04,112.0,,767.0,201.0,458.0,194.0,1032.0,2256.0,1.0,85.0,1228.0,59.0,79.0,1407.0,36.0,,63.0,287.0,304.0,53.0,877.0,362.0,,24.0,3.0,34.0,453.0,1806.0
2005-11-27,133.0,,827.0,192.0,452.0,228.0,1129.0,2134.0,3.0,83.0,1220.0,54.0,73.0,1304.0,31.0,,69.0,274.0,265.0,49.0,724.0,341.0,,30.0,3.0,27.0,461.0,1808.0
2005-11-20,147.0,,795.0,185.0,387.0,272.0,1189.0,2387.0,4.0,89.0,1243.0,52.0,66.0,1311.0,29.0,,72.0,278.0,315.0,57.0,700.0,316.0,,35.0,4.0,24.0,503.0,1640.0
2005-11-13,151.0,,725.0,166.0,385.0,295.0,1163.0,2433.0,6.0,72.0,1211.0,55.0,66.0,1279.0,28.0,,61.0,287.0,358.0,60.0,731.0,371.0,,33.0,3.0,26.0,540.0,1811.0
2005-11-06,162.0,,836.0,99.0,426.0,278.0,1185.0,2131.0,6.0,64.0,1086.0,66.0,31.0,1294.0,30.0,,61.0,305.0,435.0,66.0,729.0,417.0,,28.0,,35.0,596.0,1778.0
2005-10-30,169.0,,676.0,71.0,517.0,280.0,1027.0,2305.0,8.0,42.0,979.0,70.0,20.0,1180.0,30.0,,40.0,316.0,367.0,66.0,793.0,411.0,,29.0,,34.0,660.0,1858.0
2005-10-23,165.0,,793.0,113.0,533.0,266.0,937.0,2054.0,5.0,61.0,1082.0,78.0,11.0,1027.0,28.0,,34.0,324.0,407.0,88.0,870.0,329.0,,38.0,,36.0,672.0,1591.0
2005-10-16,200.0,,867.0,98.0,422.0,276.0,857.0,2048.0,5.0,83.0,1169.0,76.0,6.0,948.0,27.0,,27.0,343.0,376.0,122.0,863.0,307.0,,41.0,,31.0,534.0,1532.0
2005-10-09,174.0,,890.0,88.0,422.0,271.0,824.0,1786.0,5.0,75.0,1075.0,60.0,4.0,877.0,30.0,,27.0,347.0,382.0,109.0,918.0,296.0,,41.0,,25.0,359.0,1504.0
2005-10-02,191.0,,821.0,80.0,413.0,278.0,612.0,1758.0,4.0,76.0,1019.0,44.0,3.0,822.0,26.0,,27.0,321.0,349.0,75.0,775.0,300.0,,34.0,,19.0,,1364.0
2005-09-25,230.0,,729.0,68.0,387.0,254.0,551.0,1642.0,3.0,50.0,916.0,34.0,2.0,845.0,24.0,,29.0,293.0,367.0,61.0,696.0,242.0,,33.0,,13.0,,1177.0
2005-09-18,194.0,,671.0,39.0,385.0,258.0,552.0,1424.0,3.0,43.0,787.0,32.0,2.0,855.0,27.0,,35.0,304.0,320.0,37.0,683.0,176.0,,26.0,,14.0,,1068.0
2005-09-11,195.0,,525.0,40.0,420.0,271.0,513.0,1169.0,3.0,17.0,587.0,29.0,1.0,786.0,18.0,,29.0,307.0,379.0,23.0,713.0,164.0,,18.0,,11.0,,1053.0
2005-09-04,188.0,,527.0,35.0,509.0,261.0,506.0,1050.0,3.0,13.0,538.0,27.0,1.0,811.0,17.0,,29.0,321.0,403.0,14.0,662.0,127.0,,11.0,,10.0,,881.0
2005-08-28,218.0,,514.0,31.0,566.0,289.0,500.0,936.0,3.0,9.0,536.0,28.0,1.0,630.0,13.0,,26.0,357.0,391.0,12.0,662.0,111.0,,18.0,,9.0,,772.0
2005-08-21,234.0,,512.0,25.0,492.0,286.0,430.0,835.0,3.0,9.0,536.0,28.0,2.0,641.0,14.0,,20.0,388.0,358.0,12.0,646.0,109.0,,14.0,,7.0,,787.0
2005-08-14,208.0,,518.0,18.0,381.0,281.0,437.0,665.0,3.0,11.0,503.0,27.0,2.0,641.0,14.0,,18.0,402.0,339.0,12.0,675.0,105.0,,15.0,,9.0,,739.0
2005-08-07,202.0,,455.0,22.0,337.0,292.0,449.0,745.0,3.0,10.0,505.0,28.0,2.0,698.0,12.0,,19.0,462.0,309.0,12.0,604.0,110.0,,9.0,,9.0,,710.0
2005-07-31,210.0,,479.0,24.0,349.0,289.0,456.0,705.0,4.0,9.0,497.0,29.0,2.0,690.0,13.0,,18.0,404.0,281.0,12.0,628.0,113.0,,11.0,,10.0,,693.0
2005-07-24,227.0,,462.0,18.0,346.0,245.0,481.0,732.0,4.0,10.0,396.0,29.0,2.0,664.0,14.0,,15.0,408.0,246.0,12.0,591.0,112.0,,10.0,,10.0,,695.0
2005-07-17,237.0,,485.0,24.0,307.0,259.0,472.0,639.0,8.0,9.0,442.0,27.0,2.0,748.0,14.0,,15.0,375.0,296.0,13.0,600.0,125.0,,10.0,,9.0,,697.0
2005-07-10,234.0,,512.0,21.0,350.0,259.0,467.0,812.0,7.0,6.0,407.0,27.0,2.0,690.0,13.0,,16.0,346.0,291.0,14.0,621.0,127.0,,9.0,,10.0,,712.0
2005-07-03,273.0,,414.0,12.0,433.0,277.0,468.0,892.0,11.0,7.0,400.0,28.0,2.0,727.0,14.0,,15.0,361.0,335.0,16.0,662.0,138.0,,11.0,,9.0,,711.0
2005-06-26,264.0,,462.0,25.0,559.0,289.0,470.0,748.0,14.0,7.0,399.0,29.0,2.0,654.0,12.0,,15.0,400.0,355.0,17.0,709.0,155.0,,13.0,,11.0,,684.0
2005-06-19,246.0,,503.0,26.0,503.0,333.0,473.0,944.0,22.0,8.0,415.0,30.0,3.0,713.0,15.0,,17.0,379.0,354.0,18.0,656.0,158.0,,14.0,,9.0,,740.0
2005-06-12,197.0,,479.0,42.0,428.0,288.0,498.0,777.0,27.0,11.0,486.0,31.0,3.0,710.0,15.0,,18.0,333.0,371.0,20.0,617.0,170.0,,14.0,,9.0,,761.0
2005-06-05,196.0,,519.0,47.0,401.0,324.0,537.0,878.0,18.0,11.0,529.0,32.0,4.0,740.0,15.0,,19.0,286.0,340.0,22.0,598.0,183.0,,17.0,,11.0,,751.0
2005-05-29,198.0,,518.0,50.0,427.0,350.0,587.0,1110.0,9.0,9.0,522.0,35.0,5.0,843.0,14.0,,23.0,263.0,307.0,25.0,626.0,192.0,,14.0,,11.0,,826.0
2005-05-22,205.0,,420.0,65.0,421.0,330.0,631.0,1182.0,9.0,9.0,570.0,39.0,5.0,882.0,18.0,,24.0,230.0,419.0,29.0,636.0,206.0,,22.0,,10.0,,850.0
2005-05-15,193.0,,579.0,84.0,373.0,355.0,641.0,1262.0,6.0,10.0,671.0,44.0,6.0,832.0,16.0,,27.0,,396.0,32.0,665.0,222.0,,26.0,,11.0,,850.0
2005-05-08,199.0,,589.0,67.0,358.0,320.0,672.0,1524.0,3.0,10.0,711.0,53.0,9.0,854.0,21.0,,29.0,,345.0,36.0,689.0,218.0,,26.0,,11.0,,902.0
2005-05-01,183.0,,506.0,64.0,401.0,310.0,733.0,1451.0,4.0,10.0,596.0,63.0,17.0,900.0,18.0,,31.0,,320.0,43.0,719.0,235.0,,31.0,,11.0,,959.0
2005-04-24,189.0,,619.0,59.0,430.0,286.0,746.0,1509.0,3.0,20.0,651.0,77.0,30.0,858.0,23.0,,35.0,,299.0,49.0,809.0,249.0,,24.0,,13.0,,1017.0
2005-04-17,192.0,,578.0,59.0,396.0,276.0,811.0,1509.0,5.0,25.0,657.0,91.0,38.0,894.0,23.0,,41.0,,297.0,59.0,858.0,268.0,,27.0,,14.0,,1083.0
2005-04-10,162.0,,552.0,57.0,441.0,300.0,881.0,1715.0,3.0,30.0,607.0,119.0,55.0,945.0,24.0,,49.0,,287.0,76.0,880.0,283.0,,24.0,,17.0,,1186.0
2005-04-03,154.0,,629.0,55.0,509.0,259.0,959.0,2036.0,3.0,34.0,646.0,156.0,111.0,981.0,29.0,,61.0,,288.0,98.0,914.0,291.0,,25.0,,22.0,,1421.0
2005-03-27,145.0,,623.0,72.0,412.0,263.0,1002.0,2370.0,4.0,45.0,774.0,217.0,207.0,1066.0,36.0,,70.0,,269.0,156.0,1117.0,333.0,,32.0,,30.0,,1749.0
2005-03-20,137.0,,840.0,164.0,363.0,232.0,1064.0,2438.0,2.0,67.0,988.0,296.0,413.0,1131.0,61.0,,77.0,,227.0,182.0,1277.0,342.0,,52.0,,45.0,,2024.0
2005-03-13,106.0,,1052.0,330.0,378.0,204.0,1132.0,2786.0,3.0,90.0,1406.0,402.0,737.0,1091.0,87.0,,81.0,,226.0,267.0,1080.0,358.0,,75.0,,78.0,,2230.0
2005-03-06,97.0,,1246.0,413.0,355.0,213.0,1234.0,2927.0,1.0,134.0,1799.0,566.0,1164.0,1118.0,94.0,,81.0,,236.0,442.0,1058.0,369.0,,50.0,,117.0,,2554.0
2005-02-27,101.0,,1492.0,419.0,282.0,204.0,1352.0,3527.0,2.0,179.0,2025.0,417.0,1451.0,1177.0,108.0,,72.0,,230.0,466.0,919.0,348.0,,56.0,,166.0,,2875.0
2005-02-20,94.0,,2143.0,429.0,269.0,191.0,1268.0,3658.0,2.0,317.0,2443.0,174.0,1526.0,1120.0,140.0,,56.0,,249.0,404.0,882.0,327.0,,57.0,,350.0,,3540.0
2005-02-13,98.0,,2396.0,492.0,255.0,197.0,1270.0,3274.0,2.0,685.0,2469.0,78.0,1202.0,1139.0,119.0,,47.0,,242.0,423.0,913.0,295.0,,51.0,,515.0,,4065.0
2005-02-06,111.0,,2200.0,379.0,263.0,204.0,1219.0,3526.0,2.0,1132.0,2005.0,62.0,856.0,1092.0,95.0,,29.0,,207.0,392.0,870.0,296.0,,88.0,,628.0,,4037.0
2005-01-30,94.0,,1643.0,233.0,275.0,160.0,1058.0,3392.0,3.0,623.0,1417.0,61.0,417.0,1052.0,60.0,,21.0,,218.0,271.0,884.0,282.0,,137.0,,497.0,,3429.0
2005-01-23,89.0,,1106.0,191.0,272.0,163.0,947.0,3276.0,1.0,396.0,1124.0,61.0,178.0,1187.0,43.0,,15.0,,271.0,62.0,747.0,299.0,,209.0,,320.0,,2886.0
2005-01-16,88.0,,895.0,168.0,273.0,157.0,812.0,3123.0,1.0,232.0,1032.0,60.0,78.0,1216.0,37.0,,14.0,,244.0,53.0,779.0,336.0,,478.0,,260.0,,2562.0
2005-01-09,82.0,,839.0,201.0,281.0,174.0,824.0,3120.0,1.0,149.0,1104.0,58.0,46.0,1206.0,37.0,,13.0,,255.0,52.0,840.0,390.0,,538.0,,134.0,,2459.0
2005-01-02,78.0,,769.0,203.0,294.0,170.0,751.0,3761.0,1.0,144.0,1253.0,59.0,42.0,1330.0,34.0,,14.0,,268.0,47.0,735.0,401.0,,579.0,,53.0,,2673.0
2004-12-26,77.0,,848.0,169.0,314.0,164.0,724.0,3586.0,1.0,171.0,1288.0,59.0,42.0,1409.0,34.0,,14.0,,256.0,43.0,720.0,419.0,,326.0,,35.0,,2715.0
2004-12-19,89.0,,807.0,144.0,355.0,168.0,715.0,3099.0,2.0,185.0,1132.0,56.0,43.0,1364.0,33.0,,12.0,,202.0,40.0,710.0,395.0,,68.0,,34.0,,2206.0
2004-12-12,100.0,,810.0,137.0,389.0,172.0,691.0,2722.0,2.0,100.0,1133.0,52.0,49.0,1237.0,36.0,,12.0,,270.0,44.0,755.0,364.0,,55.0,,38.0,,1850.0
2004-12-05,111.0,,742.0,116.0,407.0,188.0,,2457.0,2.0,95.0,1056.0,52.0,41.0,1185.0,34.0,,13.0,,341.0,43.0,768.0,383.0,,42.0,,38.0,,1782.0
2004-11-28,131.0,,793.0,120.0,459.0,204.0,,2345.0,2.0,76.0,1028.0,49.0,35.0,1190.0,31.0,,13.0,,360.0,46.0,800.0,366.0,,31.0,,39.0,,1800.0
2004-11-21,150.0,,839.0,105.0,478.0,270.0,,2156.0,2.0,62.0,1048.0,46.0,36.0,1141.0,32.0,,13.0,,320.0,49.0,795.0,354.0,,26.0,,38.0,,1595.0
2004-11-14,174.0,,808.0,67.0,433.0,262.0,,2237.0,1.0,46.0,1162.0,45.0,31.0,1056.0,24.0,,12.0,,343.0,48.0,824.0,339.0,,29.0,,34.0,,1761.0
2004-11-07,161.0,,737.0,63.0,428.0,259.0,,2245.0,2.0,36.0,1118.0,,30.0,1044.0,20.0,,,,424.0,56.0,813.0,356.0,,34.0,,29.0,,1819.0
2004-10-31,167.0,,660.0,49.0,393.0,249.0,,2207.0,3.0,52.0,944.0,,20.0,1079.0,19.0,,,,383.0,56.0,796.0,311.0,,34.0,,19.0,,1804.0
2004-10-24,194.0,,664.0,53.0,413.0,250.0,,2014.0,2.0,40.0,1011.0,,14.0,933.0,20.0,,,,367.0,57.0,800.0,284.0,,26.0,,16.0,,1767.0
2004-10-17,184.0,,707.0,63.0,409.0,281.0,,1924.0,2.0,51.0,1253.0,,7.0,946.0,26.0,,,,353.0,62.0,801.0,242.0,,47.0,,15.0,,1630.0
2004-10-10,153.0,,652.0,95.0,459.0,247.0,,1675.0,2.0,55.0,1327.0,,4.0,885.0,25.0,,,,400.0,61.0,818.0,168.0,,33.0,,11.0,,1408.0
2004-10-03,184.0,,732.0,81.0,478.0,249.0,,1544.0,1.0,51.0,1030.0,,3.0,906.0,29.0,,,,353.0,28.0,809.0,150.0,,43.0,,12.0,,1139.0
2004-09-26,198.0,,702.0,75.0,461.0,261.0,,1656.0,2.0,40.0,858.0,,3.0,874.0,30.0,,,,387.0,19.0,793.0,,,34.0,,11.0,,922.0
2004-09-19,187.0,,587.0,54.0,512.0,293.0,,1407.0,2.0,33.0,681.0,,2.0,884.0,24.0,,,,411.0,,672.0,,,20.0,,8.0,,898.0
2004-09-12,216.0,,482.0,34.0,563.0,267.0,,1042.0,3.0,13.0,497.0,,2.0,810.0,19.0,,,,411.0,,627.0,,,15.0,,8.0,,826.0
2004-09-05,208.0,,443.0,26.0,605.0,285.0,,1014.0,3.0,10.0,436.0,,1.0,771.0,17.0,,,,421.0,,597.0,,,11.0,,8.0,,810.0
2004-08-29,230.0,,408.0,11.0,481.0,273.0,,755.0,3.0,6.0,406.0,,1.0,661.0,13.0,,,,353.0,,615.0,,,11.0,,7.0,,701.0
2004-08-22,199.0,,450.0,11.0,409.0,298.0,,671.0,3.0,8.0,396.0,,1.0,556.0,14.0,,,,367.0,,607.0,,,17.0,,6.0,,676.0
2004-08-15,196.0,,471.0,11.0,418.0,304.0,,810.0,2.0,7.0,364.0,,1.0,558.0,13.0,,,,345.0,,592.0,,,18.0,,6.0,,618.0
2004-08-08,189.0,,455.0,8.0,442.0,263.0,,651.0,2.0,9.0,318.0,,1.0,613.0,10.0,,,,332.0,,582.0,,,13.0,,7.0,,599.0
2004-08-01,178.0,,438.0,10.0,394.0,274.0,,631.0,1.0,4.0,347.0,,1.0,618.0,11.0,,,,367.0,,593.0,,,9.0,,7.0,,593.0
2004-07-25,217.0,,512.0,9.0,397.0,282.0,,528.0,2.0,4.0,439.0,,2.0,649.0,11.0,,,,291.0,,627.0,,,15.0,,6.0,,587.0
2004-07-18,204.0,,445.0,13.0,349.0,249.0,,699.0,4.0,5.0,423.0,,2.0,634.0,13.0,,,,354.0,,606.0,,,16.0,,7.0,,576.0
2004-07-11,238.0,,459.0,19.0,365.0,257.0,,663.0,14.0,5.0,485.0,,2.0,624.0,11.0,,,,349.0,,646.0,,,16.0,,7.0,,597.0
2004-07-04,254.0,,540.0,11.0,383.0,287.0,,752.0,9.0,5.0,448.0,,2.0,677.0,12.0,,,,373.0,,665.0,,,10.0,,6.0,,629.0
2004-06-27,271.0,,455.0,10.0,405.0,316.0,,711.0,10.0,4.0,425.0,,2.0,603.0,11.0,,,,328.0,,689.0,,,9.0,,6.0,,602.0
2004-06-20,273.0,,482.0,16.0,438.0,360.0,,755.0,15.0,4.0,470.0,,2.0,669.0,11.0,,,,351.0,,747.0,,,12.0,,6.0,,623.0
2004-06-13,273.0,,485.0,19.0,459.0,336.0,,819.0,22.0,4.0,471.0,,2.0,668.0,11.0,,,,327.0,,741.0,,,17.0,,6.0,,631.0
2004-06-06,283.0,,487.0,28.0,499.0,319.0,,792.0,35.0,6.0,429.0,,2.0,650.0,12.0,,,,385.0,,663.0,,,14.0,,6.0,,653.0
2004-05-30,265.0,,441.0,41.0,563.0,346.0,,1041.0,57.0,8.0,544.0,,2.0,707.0,12.0,,,,292.0,,599.0,,,9.0,,6.0,,650.0
2004-05-23,240.0,,454.0,38.0,583.0,353.0,,743.0,44.0,7.0,606.0,,3.0,733.0,13.0,,,,434.0,,613.0,,,18.0,,6.0,,649.0
2004-05-16,239.0,,425.0,33.0,587.0,309.0,,684.0,27.0,5.0,556.0,,3.0,852.0,16.0,,,,388.0,,637.0,,,18.0,,7.0,,663.0
2004-05-09,198.0,,476.0,42.0,532.0,293.0,,895.0,17.0,9.0,558.0,,4.0,790.0,16.0,,,,353.0,,661.0,,,16.0,,8.0,,680.0
2004-05-02,199.0,,417.0,34.0,449.0,275.0,,786.0,10.0,11.0,563.0,,5.0,799.0,14.0,,,,380.0,,683.0,,,13.0,,8.0,,705.0
2004-04-25,226.0,,531.0,29.0,464.0,272.0,,1043.0,5.0,8.0,542.0,,5.0,828.0,16.0,,,,386.0,,671.0,,,12.0,,9.0,,722.0
2004-04-18,134.0,,531.0,32.0,430.0,251.0,,1163.0,4.0,7.0,712.0,,7.0,838.0,15.0,,,,369.0,,663.0,,,16.0,,11.0,,719.0
2004-04-11,134.0,,550.0,24.0,451.0,243.0,,1425.0,5.0,11.0,695.0,,8.0,908.0,14.0,,,,321.0,,686.0,,,12.0,,12.0,,796.0
2004-04-04,125.0,,569.0,21.0,415.0,239.0,,1178.0,3.0,9.0,739.0,,10.0,871.0,12.0,,,,279.0,,734.0,,,9.0,,12.0,,831.0
2004-03-28,123.0,,636.0,43.0,446.0,240.0,,1111.0,2.0,15.0,771.0,,13.0,880.0,12.0,,,,267.0,,757.0,,,23.0,,13.0,,808.0
2004-03-21,119.0,,628.0,61.0,450.0,243.0,,1424.0,3.0,15.0,938.0,,20.0,1021.0,15.0,,,,284.0,,770.0,,,28.0,,15.0,,883.0
2004-03-14,107.0,,600.0,70.0,421.0,213.0,,1404.0,4.0,14.0,1047.0,,29.0,1028.0,16.0,,,,301.0,,774.0,,,19.0,,16.0,,846.0
2004-03-07,108.0,,653.0,109.0,370.0,244.0,,1409.0,1.0,18.0,1280.0,,56.0,1040.0,17.0,,,,231.0,,703.0,,,14.0,,17.0,,919.0
2004-02-29,121.0,,726.0,61.0,314.0,228.0,,1427.0,1.0,16.0,1257.0,,91.0,944.0,18.0,,,,208.0,,729.0,,,10.0,,20.0,,989.0
2004-02-22,114.0,,738.0,44.0,329.0,206.0,,1580.0,1.0,31.0,1308.0,,182.0,974.0,18.0,,,,228.0,,761.0,,,15.0,,24.0,,1118.0
2004-02-15,102.0,,824.0,64.0,330.0,185.0,,1700.0,1.0,23.0,1194.0,,337.0,913.0,19.0,,,,289.0,,769.0,,,13.0,,29.0,,1162.0
2004-02-08,102.0,,854.0,65.0,321.0,187.0,,1649.0,2.0,22.0,1145.0,,537.0,939.0,19.0,,,,220.0,,811.0,,,16.0,,37.0,,1186.0
2004-02-01,102.0,,1016.0,80.0,336.0,146.0,,1699.0,1.0,32.0,1196.0,,708.0,932.0,20.0,,,,261.0,,754.0,,,19.0,,53.0,,1227.0
2004-01-25,102.0,,998.0,78.0,348.0,145.0,,2155.0,1.0,30.0,1190.0,,695.0,976.0,20.0,,,,284.0,,782.0,,,19.0,,82.0,,1396.0
2004-01-18,98.0,,973.0,93.0,343.0,152.0,,2230.0,1.0,29.0,1135.0,,452.0,977.0,20.0,,,,303.0,,815.0,,,18.0,,133.0,,1616.0
2004-01-11,98.0,,800.0,68.0,322.0,154.0,,2866.0,1.0,44.0,1190.0,,279.0,1026.0,28.0,,,,266.0,,818.0,,,23.0,,252.0,,2057.0
2004-01-04,98.0,,880.0,119.0,311.0,153.0,,3649.0,1.0,71.0,1291.0,,171.0,1108.0,58.0,,,,275.0,,932.0,,,46.0,,354.0,,3154.0
2003-12-28,100.0,,898.0,159.0,319.0,155.0,,4950.0,1.0,154.0,1124.0,,118.0,1264.0,102.0,,,,257.0,,1142.0,,,33.0,,504.0,,5250.0
2003-12-21,103.0,,824.0,265.0,342.0,148.0,,7014.0,1.0,275.0,950.0,,101.0,1346.0,177.0,,,,322.0,,1304.0,,,27.0,,303.0,,8196.0
2003-12-14,109.0,,862.0,729.0,344.0,137.0,,7531.0,1.0,457.0,1214.0,,72.0,1242.0,159.0,,,,333.0,,1434.0,,,53.0,,187.0,,7276.0
2003-12-07,121.0,,719.0,832.0,368.0,154.0,,5303.0,1.0,634.0,1287.0,,47.0,1025.0,121.0,,,,375.0,,1165.0,,,83.0,,110.0,,5389.0
2003-11-30,123.0,,652.0,725.0,388.0,177.0,,4229.0,2.0,1282.0,1071.0,,33.0,979.0,55.0,,,,316.0,,844.0,,,73.0,,42.0,,3524.0
2003-11-23,133.0,,822.0,273.0,408.0,201.0,,3138.0,2.0,877.0,991.0,,25.0,880.0,24.0,,,,327.0,,788.0,,,158.0,,20.0,,2968.0
2003-11-16,149.0,,708.0,133.0,424.0,239.0,,2731.0,1.0,274.0,1142.0,,22.0,894.0,23.0,,,,351.0,,725.0,,,170.0,,19.0,,2148.0
2003-11-09,166.0,,661.0,74.0,427.0,218.0,,2335.0,4.0,146.0,1103.0,,17.0,957.0,22.0,,,,380.0,,655.0,,,141.0,,20.0,,1702.0
2003-11-02,184.0,,608.0,70.0,400.0,230.0,,1995.0,2.0,48.0,1055.0,,14.0,843.0,18.0,,,,364.0,,677.0,,,130.0,,17.0,,1374.0
2003-10-26,178.0,,710.0,54.0,366.0,233.0,,1895.0,2.0,82.0,1210.0,,9.0,755.0,19.0,,,,385.0,,736.0,,,77.0,,,,1249.0
2003-10-19,178.0,,727.0,112.0,405.0,252.0,,1593.0,1.0,81.0,1310.0,,,858.0,19.0,,,,395.0,,702.0,,,46.0,,,,1209.0
2003-10-12,174.0,,720.0,63.0,448.0,206.0,,1451.0,1.0,30.0,1171.0,,,800.0,22.0,,,,472.0,,706.0,,,43.0,,,,1092.0
2003-10-05,205.0,,752.0,44.0,475.0,216.0,,1339.0,1.0,25.0,1040.0,,,707.0,25.0,,,,450.0,,642.0,,,23.0,,,,952.0
2003-09-28,217.0,,515.0,50.0,553.0,243.0,,1280.0,2.0,25.0,839.0,,,683.0,,,,,582.0,,539.0,,,26.0,,,,902.0
2003-09-21,213.0,,,,607.0,230.0,,,3.0,,,,,,,,,,576.0,,509.0,,,,,,,
2003-09-14,204.0,,,,613.0,228.0,,,3.0,,,,,,,,,,630.0,,490.0,,,,,,,
2003-09-07,210.0,,,,625.0,246.0,,,2.0,,,,,,,,,,544.0,,491.0,,,,,,,
2003-08-31,224.0,,,,641.0,247.0,,,2.0,,,,,,,,,,510.0,,500.0,,,,,,,
2003-08-24,192.0,,,,578.0,264.0,,,1.0,,,,,,,,,,468.0,,502.0,,,,,,,
2003-08-17,201.0,,,,595.0,262.0,,,0.0,,,,,,,,,,383.0,,496.0,,,,,,,
2003-08-10,225.0,,,,557.0,234.0,,,1.0,,,,,,,,,,418.0,,509.0,,,,,,,
2003-08-03,235.0,,,,566.0,223.0,,,3.0,,,,,,,,,,388.0,,510.0,,,,,,,
2003-07-27,229.0,,,,520.0,225.0,,,2.0,,,,,,,,,,382.0,,522.0,,,,,,,
2003-07-20,239.0,,,,523.0,260.0,,,4.0,,,,,,,,,,394.0,,528.0,,,,,,,
2003-07-13,307.0,,,,475.0,272.0,,,6.0,,,,,,,,,,441.0,,541.0,,,,,,,
2003-07-06,325.0,,,,480.0,256.0,,,4.0,,,,,,,,,,371.0,,545.0,,,,,,,
2003-06-29,348.0,,,,506.0,266.0,,,4.0,,,,,,,,,,394.0,,553.0,,,,,,,
2003-06-22,278.0,,,,526.0,279.0,,,3.0,,,,,,,,,,427.0,,553.0,,,,,,,
2003-06-15,258.0,,,,521.0,334.0,,,3.0,,,,,,,,,,410.0,,561.0,,,,,,,
2003-06-08,261.0,,,,529.0,371.0,,,2.0,,,,,,,,,,358.0,,568.0,,,,,,,
2003-06-01,253.0,,,,567.0,403.0,,,2.0,,,,,,,,,,497.0,,584.0,,,,,,,
2003-05-25,251.0,,,,547.0,385.0,,,1.0,,,,,,,,,,441.0,,613.0,,,,,,,
2003-05-18,232.0,,,,539.0,361.0,,,1.0,,,,,,,,,,450.0,,639.0,,,,,,,
2003-05-11,241.0,,,,560.0,336.0,,,3.0,,,,,,,,,,456.0,,657.0,,,,,,,
2003-05-04,239.0,,,,493.0,319.0,,,4.0,,,,,,,,,,494.0,,655.0,,,,,,,
2003-04-27,209.0,,,,525.0,299.0,,,2.0,,,,,,,,,,567.0,,703.0,,,,,,,
2003-04-20,186.0,,,,537.0,287.0,,,1.0,,,,,,,,,,527.0,,726.0,,,,,,,
2003-04-13,193.0,,,,580.0,259.0,,,1.0,,,,,,,,,,508.0,,757.0,,,,,,,
2003-04-06,187.0,,,,636.0,308.0,,,1.0,,,,,,,,,,401.0,,777.0,,,,,,,
2003-03-30,158.0,,,,647.0,262.0,,,2.0,,,,,,,,,,301.0,,753.0,,,,,,,
2003-03-23,153.0,,,,549.0,228.0,,,1.0,,,,,,,,,,340.0,,821.0,,,,,,,
2003-03-16,134.0,,,,541.0,213.0,,,1.0,,,,,,,,,,350.0,,819.0,,,,,,,
2003-03-09,136.0,,,,460.0,223.0,,,0.0,,,,,,,,,,312.0,,824.0,,,,,,,
2003-03-02,134.0,,,,427.0,177.0,,,0.0,,,,,,,,,,270.0,,864.0,,,,,,,
2003-02-23,135.0,,,,426.0,194.0,,,0.0,,,,,,,,,,274.0,,740.0,,,,,,,
2003-02-16,141.0,,,,,162.0,,,0.0,,,,,,,,,,236.0,,736.0,,,,,,,
2003-02-09,145.0,,,,,184.0,,,0.0,,,,,,,,,,250.0,,664.0,,,,,,,
2003-02-02,136.0,,,,,151.0,,,0.0,,,,,,,,,,227.0,,,,,,,,,
2003-01-26,,,,,,131.0,,,0.0,,,,,,,,,,241.0,,,,,,,,,
2003-01-19,,,,,,162.0,,,0.0,,,,,,,,,,267.0,,,,,,,,,
